"","id","review"
"868","rn231464430","I stayed here with a large number of colleagues for a conference for two nights. Check in was easy, the staff were friendly, and the overall appearance of the hotel was clean and upscale. The parking garage was a bit tight, but expected given the hotel's location downtown.
I had a large room with a single king bed on the..."
"869","rn231363795","This place is very beautiful. The staff are nice and helpful and the location makes an easy walk to downtown placed of interest. This hotel is part of a massive complex. It's new. Very modern. Not cheap but it highlights a lot of what Indianapolis is trying to clean up."
"870","rn231095630","I stayed here for a business meeting in September. The service upon arrival was phenomenal. The bellman opened my taxi door and then brought my luggage to the front desk where I was able to check in immediately. The gentleman who checked me in provided a lot of useful information and then walked me to the elevator. The building is..."
"871","rn231080994","I would definitely recommend this hotel. We ate in the sports bar, which we enjoyed. There was a good selection of beer and the food was good. The room was very nice with an excellent view. The front desk clerk was polite and helpful, even walking us to the elevator. We stayed here before attending a Colts game, and it..."
"872","rn231043337","Big and blue, the hotel makes an impact on the Indy skyline. The property is centrally located and extremely convenient to the convention center, Lucas Oil Stadium and the surprisingly lively downtown area. Access to bike and walking trails is also a bonus! The decor is modern and beautiful with amazing attention to detail. The staff is obviously proud of..."
"873","rn231030136","A very comfortable hotel in walking distance from most things in the city. Well-situated in the downtown area of indianapolis. Ideal for the conference centre.
Comfortable rooms and good, well-priced breakfast options. The hotel is advertised as having a swimming pool which is true, but it is very small and not suitable for a workout. It is also quite claustrophobic,..."
"874","rn230782183","I did not sleep in this particular hotel (I stayed next door in the Courtyard Suites -- see my review on that) but I practically lived within its confines for four consecutive days while recently attending a conference. Bottom line, the Marriott boys know how to cater to their guests -- all 700 of us on this particular occasion. Not..."
"875","rn230307602","I would definitely recommend this hotel to anyone visiting Indy. The service is superb, room was clean and comfortable, and whoever the chef is that cooks for conference groups should be commended: my compliments to the the chef! One evening I ordered the Asian chicken salad. It was composed, and had the freshest mixed greens, chicken glazed with sweet/spicy glaze,..."
"876","rn230188970","We were here for a conference. The hotel and the amenities are fine. We had a number of incidents with the elevators that would give anyone with anxiety or claustrophobia cause for concern. They have a new system that you must put your room key in a slot in the elevator and then press your floor. If you don't do..."
"877","rn230114024","Everything you would expect from a JWM hotel. Room was exceptionally clean and modern. Floor to ceiling windows give you a great view of the city. Because of its location it's a little bit of a walk to a lot of the restaurants/bars, however the skywalks make it a little more convenient. Also on the airport shuttle route."
"878","rn229955314","I have stayed in many gorgeous properties but this hotel is rated right up there with the best. Request a high floor where you can enjoy pretty views of the stadiums and canal area. Excellent service from the front desk to housekeeping. I'd return to Indy just to stay here!!!"
"879","rn229866810","This isn't the JW Scottsdale or the JW Denver/Cherry Creek. Destination cities. It's the JW Indianapolis. Located near the Convention Center. That makes it a business hotel first and foremost. It's not a getaway hotel. Not a luxury vacation hotel. It's a very nice hotel that sees a lot of traffic from conference goers. The only real issue I had..."
"880","rn229844816","I was with 4 friends riding 3,500 miles on motorcycles and passing through Indianapolis. I got a great rate at the J.W and we pulled in late in the afternoon. Valets normally don't understand motorcycles, we get that. At the J.W it was no issue. They directed us straight down to a dedicated area and we unpacked. Room was lovely,..."
"881","rn229515515","My wife and I recently stayed at the JW for a family visit. I'm originally from Indy and could have stayed with family, but we decided to stay downtown so we could explore the city and relax at the hotel. We stayed on the top floor which had a great view of the city and we had access to the..."
"882","rn229472132","I am a Hilton Diamond member and rarely stay at Marriott hotels. I stayed here for a meeting. The front desk staff was very nice. Hilton hotels have a huge advantage in pillows. These were small and smashed flat really easy. The room was clean. I requested a king but got two queens. The lobby and bar area are very..."
"883","rn229469660","Stayed here when in Indianapolis on business. This hotel is very nice and in a very good location - walking distance to many restaurants and other attractions, i.e. close to the football stadium. The rooms are also very nice here and the staff is super friendly and helpful."
"884","rn229223484","Thanks to the staff of the JW in Indy, we had an amazing conference and stay. The facility is new and modern, with every convenience. Both the sports bar and italian restaurant are delicious. Having Starbucks on site was also a plus. I will attend another conference in June 2015 and am looking forward to returning!"
"885","rn229205421","Stayed for 4 nights and bill wasn't too bad. Gym is top notch - cool view from the treadmill. Hotel is next to a nice area to walk/run. Food is really good in the restaurant/bar area. Turkey burger and salmon burger were my favorite. Drinks are pretty pricey so my advice would be to BYOB!!!! Would have been nice to..."
"886","rn229202291","We stayed here one night on a Sunday. The service is always impeccable. Everyone from the Parking Valets to the Registrations Clerks to the Bellman were kind and helpful. We love their beds they are so comfortable. The showers are also amazing with the two extra spouts! We will return again when we overnight in Indy!"
"887","rn229128595","I guess I should have read all the bad reviews before booking this hotel. They all dealt with the same issues we are dealing with on our three day stay here. We paid for an extra night the day before we checked in so we could get our room early but they canceled our room when they saw no one..."
"888","rn229042336","We stayed here for a conference. The rooms were clean and staff friendly. The restaurants were good and drink selection excellent. This was the host hotel for our conference. Very close to restaurants, museums, and the cultural trail. We would definitely stay here again."
"889","rn228825003","I stayed at the JW for 3 nights while attending a convention in the same hotel, and it was one of the best experiences I've had. The staff was professional, courteous and very attuned to my food allergies. The hotel decor in both the common areas as well as in my room was way above average. I would highly recommend..."
"890","rn228780645","Stayed at the JW for 3 nights. Everything here is top rate. Service was good. Room was fine with nice view of city, acceptable space, loads of plugs for powering your technology. Very clean. A bit of a strange way to hang clothes for more than 1 person with a type of hook system instead of a pole with hangers...."
"891","rn227171226","We had over 900 people from 14 states at our regional meeting. JWM is a great location and meeting facility. Excellent facilities. A big plus if traveling there for NFL or NBA games as the stadiums are a very short walk away. NCAA national headquarters and the Indiana State Museum are just across the street."
"892","rn226905198","We had a room with a view of the river within walking distance of the convention center. Very comfortable with all the amenities we needed. Staff was friendly and tried to make us feel welcome despite crowds. They supplied us with coffee late at night and found us places to store our stuff and set up tables for us. More..."
"893","rn226779796","I had to make an emergency trip here as my married daughter was on life support at Indiana university Hospital. I spent a week at the JW Marriott. I found a team of caring, compassionate, professional people. A sad situation but this hotel was the most comfortable, beautiful place I've ever been in and over the years as a military..."
"894","rn226728972","I have been coming to Indianapolis for almost 4 years now, and I've stayed at most of the local hotels downtown. The JW Marriott is not only the nicest and newest, it has the most helpful staff in town! They will always go above and beyond the customer's needs, and are truely glad to be a help. The restaurants are..."
"895","rn226541428","We stayed here for 5 nights during our convention. Check-in was very well organized considering the number of women checking in for the convention. Staff was very helpful. The room was clean and the housekeeping staff responded to our requests. The elevators were quick even though there were lots of people using them. The food served at our banquet was..."
"896","rn226371613","Great location- very close to downtown,with a view of the triple A baseball stadium- a couple block walk to many food choices in the downtown area.Very clean and safe area.Staff very helpful and courteous."
"897","rn225368440","There are very few negative remarks to make about this property in spite of being awakened by a fire alarm in the middle of the night! Parking attendants and bellmen (& women) greeted us warmly . Front desk staff handled both check in and check out efficiently and made corrections to a shared bill with no questions. I was there..."
"898","rn225144950","Stayed for three night on business. Location is great (walking distance <2 miles to all types of restaurants and sights, triple AAA baseball and Lucas Oil (Colts) stadium. Service at JW Marriott is always spot on, now add on Midwest hospitality and WOW - it is superb.
I found the interior and decor dated, the bed was not comfortable (sheets..."
"899","rn225071509","My husband and I stayed at the JW for the GENCON Convention the weekend of August 14-17th. We chose this hotel in the convention block although it was more expensive due to ""supposed"" higher quality and we wanted a more luxurious stay. I have stayed at JW's before in Cancun and Chicago so I had expectations of what our stay..."
"900","rn224933432","The JW Marriott Indianapolis is one of the nicest hotels I have ever stayed at. The moment you arrive you are greeted by a valet (Yes we used the service, only $5 more I think) No waiting around for someone to help. Of course you can choose to park yourself, but what the heck :) As soon as we entered..."
"901","rn224785276","Hotel itself is very nice. Just a warning if you are driving. We pulled into the parking garage and got a parking ticket that the guy that checked us in tore up and said just use your room key. We were surprised to have a $31.00 per day charge to park at the hotel. They never told us that is..."
"902","rn224447503","My husband and I are from Indy and stayed one night (just having had a baby) as a get-away to celebrate our anniversary. The JW treated us so well and made our stay incredibly special. They gave us a gorgeous room with a beautiful view and a bottle of wine. It is a lovely hotel with wonderful service. I highly..."
"903","rn224183089","I stayed for two nights for a conference held here. I took the bus from the airport which was $10 and runs every half hour, taking 35 minutes coming, and only about 20+ minutes back, due to fewer stops. The lobby is quite attractive with several restaurants, and the elevators are quite fast and uncrowded. The food for the meetings..."
"904","rn223962928","This JW is Ritz like in its operation. Service is excellent including prompt response and execution.
Choice of restaurants is excellent and the bar area is aesthetically pleasing and super lively.
We will stay there every trip through Indy."
"905","rn223807872","Stayed here on business for 2 nights. Hotel is very nice and upscale. Lobby was very nice and clean. Room was very nice and clean also. View of City from 27th floor was great. Staff was very nice and helpful. Now the bad... The bed was very uncomfortable. For upscale hotel I expected better mattress and plush bedding. Not the..."
"906","rn223666042","I wrote a review about this place back on August 20, 2012, and just wanted to mention that its still a great place to stay. We went back to GenCon this year and had a very nice stay. Its been 2 years since the last review and I don't think muchh as changed and if it did, but was for..."
"907","rn223662343","We stayed at the JW Marriot Indianapolis for GEN CON this August and were very please with the accommodations and the personalized service. This started with the bellmen bringing our electric scooter and wheelchair to the car, extensive 1:1 check-in help and room accommodations for our accessible room; even a delightful late night dinner for us poor West Coast folk..."
"908","rn223607335","We stayed here for six nights for sightseeing and GenCon. The thing that stood out most about this hotel was the customer service. Every staff member we came in contact with smiled and was friendly and respectful - clearly the management offers training and has high expectations of its staff - kudos. When we reported that our a/c wasn't cooling..."
"909","rn223512322","From the valet upon arrival to checkout.. a fantastic experience. The rooms were clean and the both bars were well staffed with great service. We also visited the concierge level and had fantastic appetizers."
"910","rn223426233","If in the Indianapolis area I would recommend checking out this property. Prices are comparable for any large city and the service was outstanding from check in to check out. The rooms are nice size and the rooms offer a great view of the city or the zoo if on the back side. The executive lounge is well stocked for..."
"911","rn223418730","Nothing much to review outside of the wonderful facility and amazing service. We received ALL THAT WE NEEDED and nothing we didn't. We love staying at the JW for our stay at gencon and will continue to patron the hotel. Thank you again for the comfortable stay."
"912","rn223407080","The JW Marriott in Indianapolis was comfortable, clean, and convenient for the convention I attended there. One wall of our room was a window. We were on the 28th floor and the view from the window was spectacular!. We looked out on the White River and the park area surrounding it.
The hotel was situated in downtown Indianapolis by the..."
"913","rn223177194","I've stayed at JW for business in August 2014. The staff is focused on meeting my needs and that is appreciated. The beds are super comfortable and the rooms are fresh and clean. I especially enjoyed the sports bar next to the lobby, my server Cara was outstanding. In addition to recommending a nice meal for me, she provided me..."
"914","rn222908197","Four of us stayed at the JW Marriott for GenCon between 8.14 and 8.17. While I have stayed at this hotel many times before for other events (education conferences, meetings, etc) it is clear that with a captive audience, the JW is uninterested in providing a high quality stay. We arrived mid-morning on Thursday to be told that even though..."
"915","rn221949263","I struggled on whether to post a review for this property. I frequent Indy a lot for business travel and this was my first stay at this property. Typically I stay at the omni. I was excited to stay at the JW I'm a marriott fan typically. The hotel is a happening place with lots of activity in the bar..."
"916","rn221681804","Pros: Nice rooms, newer hotel, convenient location next to Victory field and convention center. Cons: Very small pool, have to pay to park. I would recommend parking in the parking garage across the road, it is cheaper and is connected to hotel and convention center by sky bridges. Hotel is linked to convention center and several other areas downtown by..."
"917","rn221602244","Stayed for the MotoGP races over Aug 9-11. We stayed here about three years ago and thought the entire experience was wonderful - check-in, valets (they were the nicest guys ever) - room was beautiful with a great view of the city. This time was similar, but I feel like the staff have just gone down a notch. No one..."
"918","rn221572953","My husband had heard about the lobby lounge from someone who called it the no-name bar. It came highly recommended. Well we definitely recommend it, too!
The Marriott glom (I call it a glom because every kind of Marriott hotel and brand imaginable are in this city block!) is across from the White River State Park area. After spending several..."
"919","rn221460004","I don't generally have high-end luxury taste but was excited that we booked a ""JW"" Marriott for this trip to Indy...having stayed at JW hotels in other cities that go the extra mile in many ways. This is a good, clean hotel that is centrally located but just did not meet the expectations I had of this brand. It did..."
"920","rn221358808","Stayed here for two nights and found the staff excellent, bed comfy, walking distance to anyplace I wanted to go, and decent food in the lobby bar. Perhaps the light menu in the lobby bar was the only thing that wasn't up to par. All else was great and I'd stay here again!"
"921","rn221337573","Stayed here for four nights on a business trip. The hotel is beautiful, well positioned with nice sized rooms and brilliant service. My room had a great view of the city and it's in walking distance of the stadium, some nice restaurants, the local museums and only a ten minute walk to the nearest shopping centre. I attended a function..."
"922","rn221184842","As with all JW Marriott's, this is a beautiful hotel. The rooms are large, comfortable and very clean, everything works. I will say that the hot water heater for our room must have been on the next block as it took a while to warm up, but that's not a huge issue. The water was hot when it got there...."
"923","rn220980173","This was the second time I had stayed at this hotel and the first time (August 2013) was an incredible experience. Due to that, we decided to stay at this hotel again in August of 2014. This time was a lesser experience.
From the time we walked in to check-in there were issues. I was wanting to pay with split..."
"924","rn220857860","Beautiful property in the middle of everything> Great Location. Lucas Oil Stadium a short walk as well as shopping. A lot of cool restaurants around.
Service at this property was impeccable and will make it a point to stay here again."
"925","rn220694072","JW Marriott Hotels are among my favorite in the Marriott chain and on the rare occasion that they offer a government rate, they are an excellent place to stay. One of the largest hotels in the Midwest, the JW Indianapolis is about 5 blocks from the center of Indianapolis. My room was exceptionally clean and comfortable. I had access to..."
"926","rn220524586","This property is close to their minor league baseball team and just a short distance from Lucas Field, home of the Colts. It is across the street from the convention center and government buildings. It is about 4 -5 blocks from the city center. The staff is exceptionally friendly and helpful. The rooms were cleaned-up on time. There was no..."
"927","rn220162069","All the services from hotel staff, to the FedEx office to the restaurants were top notch! All the wait staff for both the restaurants gave excellent service as well as personable service! The Fedex store was extremely helpful and sympathetic to my crazy stressful circumstance of my books not showing up in time from my publisher. The hotel staff offered..."
"928","rn220108997","I've stayed at this hotel several times over the last year and have always enjoyed the experience. The location is ideal for access to Indianapolis sites and restaurants. Great hotel for the money - my first choice when traveling to Indianapolis."
"929","rn219995558","My husband's company had their annual sales meeting there...I was very lucky to accompany him. I loved this hotel! Very nice open lobby that one comes to expect from a Marriott. However our room, VIEW, 21st floor, had three floor to ceiling widows that looked over the White River and surrounding park, walk ways, museums, ball parks, and zoo. I..."
"930","rn219906283","Stayed here for a few months.
3 restaurants (sports bar, lounge bar, italian) all worth eating at!
Property is HUGE, used for many conferences.
Starbucks on the 2nd floor - go up the elevator to the left of the entrance.
The gym is one of the best I have used, and rarely packed. Free weights always available.
Close to the..."
"931","rn219826058","I attended a Convention in Indianapolis and had the pleasure of staying at this hotel. The rooms were exquisite with a wonderful view of the city. When one of the items in our room didn't work correctly, the repair staff quickly responded and the repair was completed. We then received a note from the hotel expressing their remorse that we..."
"932","rn219794825","Stayed Aug 2nd 2014. Staff is very friendly and helpful. As in previous reviews the noise level at night from the street is rather loud. Didnt eat at resturants so can not comment. Overall an enjoyable stay."
"933","rn219528367","The day we came in for our booking at the hotel, it was beyond busy and chaotic. So much so that the hotel had a difficult time getting rooms in order on time. Ours was three hours delayed. Initially, this was a disappointment as I've never had this issue before and normally service was top notch. This day, it seemed,..."
"934","rn219525123","We stayed as a birthday present for my girlfriend and used the couples package which included the chocolate covered strawberries and champagne. Room was higher up with a great view. Room was very clean and had nice decor. Hotel overall was beautiful and staff was all very nice and helpful. I would highly recommend this hotel to everyone for a..."
"935","rn219514846","My husband and I visited this hotel for a couples weekend. The room was WONDERFUL. Beautiful, amazing view and great layout. The staff was top-notch! We will most definitely be back. In fact, I think we've found our new home base for weekends in Indy!"
"936","rn219434693","We stayed here for a family reunion weekend. This is part of a group of hotels and they share an underground garage. Just do the valet. . . It's too confusing. The staff are friendly and accommodating. We had great interactions with all including the bell staff, reception, and valets. We had to wait for a table for five in..."
"937","rn219328496","Went down to Indy for an Indians game and a couples weekend getaway. We received outstanding service at the hotel. Will not stay anywhere else from now on. Treat the concierge correctly and they will take good care of you. Best place I have stayed at."
"938","rn219257840","Spent a weekend here with my fiance and his 2 kids. Check-in was quick but there must have been multiple events going on while we stayed because the entire building was crowded 24-7. Chaos. They did not inform us that parking was going to be $30 a night to park in the garage but they slid a bill under our..."
"939","rn219210002","The building alone gets 4-5 stars. The people ruin it. Upon checkin I had to ask for the tickets to the package I booked. The girl asked me if I had my email confirmation because she didn't show the package. Ten minutes later she finally returned. Then I asked the valet to bring my car around to get some remaining..."
"940","rn219099891","The lobby was built to bottleneck all traffic. Doesn't matter if you want to go upstairs, to the restaurant, to the concierge, or check in....you will crammed into a mass of people. I was given the room next to the elevator, so the high speeds elevators were racing up & down with whooshes of wind all night. I won't go..."
"941","rn218709352","The JW is top notch for accommodations, staff, courtesy, and everything you could wish for. We spent 6 nights at the JW...A call to housekeeping for additional water glasses...Arrival within minutes followed by a call from the front desk to confirm delivery...Always remember that old saying...""You get what you pay for."" And it is true!...If you are on a personal..."
"942","rn218702582","I spent the night here while attending the MDexpo. The stay was seamless I was atanded to as soon as I walked into the lobby, registration was great, very quick and smooth. Its a big place but all the staff was very helpful about showing you arround. Also they gave really good dining suggestions. I would definately stay here again1"
"943","rn218578255","This is a fantastic hotel. You definitely receive the higher level of service that you pay for. From the minute we pulled up in our car to the second we checked out of the room we felt like we mattered. I thought I lost my sunglasses in the room after I had already checked out and they immediately sent someone..."
"944","rn218249223","I stayed here for five days, during the NCORE conference in May. (Great conference btw!!) While it took a day or so to get comfortable with the layout of the property, it was a pretty seamless stay--which is what I want in a conference experience.
But it took a day or so....I kept getting confused about which elevator I had..."
"945","rn218112170","My husband and I decided to take our three children ages 5, 11 and 13 on an last minute over night trip to Indy. I have wanted to stay at the Marriott for ever. I called the hotel to make reservations and was transferred to the off site reservations department. After telling the lady I had 5 people in my..."
"946","rn217631392","I don't recall a hotel being so busy during a visit, but my time at the JW Marriott Indianapolis was a busy one. I believe there were 4 different conventions scurrying through the halls and meeting rooms. The staff worked efficiently to ensure all the guests were comfortable and that everyone felt important. I was able to get a massage..."
"947","rn217415302","I spent 5 days in this hotel while attending the conference my employer organizes. The hotel is very good, has an excellent location (so close to the baseball field that you can actually see the baseball game from the hotel, and close to the Colts stadium), and has an outstanding staff. I did not see one staff member that was..."
"948","rn217157523","The staff of this hotel demonstrated a cheerful and caring attitude, from the front desk to the wait staff at a large group function; better than the Ritz in my experience! The rooms are quiet and comfortable, nicely laid out, with modern furniture. Bathrooms were roomy and well-appointed, great hot water. Wi-Fi worked very well. Only a short walking distance..."
"949","rn217048363","The JW Marriott Indianapolis was a great hotel. It is very centrally located near the Zoo, waterfront, and Downtown Indianapolis. The rooms were a nice size and our's had a great view as we were on the 21st floor. We had access to Club level which was fantastic as they served hors d'oeuvres, breakfast and delicious desserts. Fantastic pool. Excellent!"
"950","rn216880760","We normally do not care for Italian food from Hotels. So we started to leave the hotel when a big storm came up. We did not want to drive around in the storm so we decided to eat at the Osteria Pronto. My husband is Sicilian, so it is hard to get Italian food he likes. We were both very..."
"951","rn216872495","This was a nice, clean room. Nothing overly special about it. No in room mini-bar or fridge, but for a conference where you aren't in the room much it was fine. The convenience of the Starbucks on-site was a nice feature. I do feel as though the security was a little over-the-top when using the gym. Key card access the..."
"952","rn216804975","We were here for a conference with families who have children with Down syndrome. There are many challenges when you put so many people with special needs in one location, but this hotel rose to the challenge. It's embarrassing but my son is a runner. This is scary in such a huge hotel. He disappeared and the staff found him..."
"953","rn216764753","Visited the JW for the first time in Indy. It is a beautiful hotel and the room was awesome with great views of the city. The staff was very helpful and professional. We had a great stay and will be back again."
"954","rn216412028","Stayed recently with my sister to attend Down's syndrome convention. Beautiful hotel. Rooms were very nice and extremely clean. View of the city was fantastic. Although pricey, as expected at a downtown hotel, the meals we had at the Hotels on sight restaurants were excellent. This hotel was an easy walk to state park, zoo, museums, many restaurants and shopping...."
"955","rn216073604","Beautiful hotel, but very busy hotel. Hotel staff seemed overwhelmed at times and not as friendly as last time I visited - especially staff in the evenings and at night. I was given a beautiful room on the river side on a high floor which was appreciated. First two nights were great, but on the third morning I had no..."
"956","rn215970880","I attended a conference here and found the public areas beautiful and all the staff I encountered very helpful and attentive. I will review the sports bar separately, but I recommend it if you are staying here!
Negatives- Parking fees and Internet Access are exorbitant. Tech support seemed very lacking for the presenters. There were no bed liners in the..."
"957","rn215805660","This was a beautiful hotel with friendly and helpful staff. My only negative is that it wasn't very kid friendly. The pool was small and super hot in the room not the water. Also in the bathrooms inthe pool area u had to have ur key to get OUT of the bathroom????
We have stayed in the JW in DC..."
"958","rn215790889","I'm pretty bummed out that I didn't have the same experience as the first. My first review was over the top A++. But it didn't even feel like the same hotel. Well, same hotel, definitely different management. The first time it felt like I was at Disney, people were greeting me everywhere I went, everyone was smiling, basically kissing my..."
"959","rn215455546","I recently stayed at the JW Indianapolis for a weekend conference. The rooms are very nice, and the views of the city are excellent. The hours for the pool and fitness center are great. There are many options for dining nearby, although many of them are chain restaurants. The decor is generally very nice, although the busy pattern on the..."
"960","rn215372969","This hotel was beautiful outside. I had very high expectations before arriving here. I have stayed in other JW around the US. Like I said hotel beautiful, but on arrival room requested was not granted was given another room. Hotel staff said they would move us to requested room the next day. Nope, we were NEVER moved. That room was..."
"961","rn215070852","Beautiful hotel, very unexpected. Impressive architecture makes this building easily recognizable from the highway and in downtown. Floor to ceiling windows make for spectacular scenery overlooking the city, zoo, parks and river. Room service was prompt and the portions were generous. Easy to run in the trails across the hotel or to work out. The fitness center is rather impressive..."
"962","rn214917026","This is a gorgeous hotel located in an ideal part of town. I was in town for a couple of nights on business and wanted to try it out.
Simply, this is a big hotel dressed up in a little hotels clothes. The staff was strained to keep up and the room product was poorly maintained.
I hope they get..."
"963","rn214862946","My opinion is the JW Marriott Indianapolis is a first class hotel. The reason for my stay was to attend a convention. I probably could not have afforded the room on my own. The room and view was great! Service was great! Room was very clean and offered a lot of amenities. It is within walking distance of many attractions,..."
"964","rn214684184","By far the JW Marriott, is one of the best hotels. I have stayed at the Marriott chain for over ten years and haven't been disappointed. The staff is excellent at handling all your needs with great attention. Located just where you need to be on business or vacation."
"965","rn214552252","I booked my room several days before arrival. I called day of arrival to see if I could get early check in and was told not before 1. I arrived at 1 and it took her quite a while to check me in..she kept starring at the screen and told me that they were all sold out of king rooms..."
"966","rn214310640","This was our 5th time at Pokemon Nationals and our 4th stay at JW Marriott. It is still an exceptional place to stay. We had to add a 4th to our party very last minute. We were on the concierge floor but because of the need for 2 beds, we had to move down to floor 15 but still had..."
"967","rn214261514","Stayed for a wedding over the Fourth. From the moment we pulled up to valet our car, throughout our stay, and until we left, I feld like someone special. All of the staff was outgoing and more than helpful. Rooms are exceptionaly clean. Only issue was we reserved a king bed, and at check-in they informed us they were sold..."
"968","rn214127086","This hotel is conveniently located in walking distance to many attractions and downtown. The rooms were clean but dusty. The rooms were poorly insulated I could hear the traffic noise and sounds from the other rooms. There was only free WIFI available in the lobby. The Starbucks and bar in the hotel had slow service."
"969","rn214095527","From my check in with David (Manager) at the front desk to the staff at the Executive Lounge (Laura, Kiya and Megan) to the clean rooms and excellent facilites, my family and I enjoyed a nice work/vacation. Everything was - as it always is - top notch and simply wonderful. Not a better hotel in the Circle City!"
"970","rn214080772","Wonderful hotel for 4th of July weekend. We stayed on the 30 floor with amazing views of the White Water State park. We had meals in High Velocity and Osterio Pronto which are located inside the hotel. Very good food and service. You were constantly greeted by some very friendly staff. Very clean hotel, all of our requested were met...king..."
"971","rn213998341","Spent the 4th of July weekend at this amazing hotel and was happy with the choice. The service begins before you enter the building. They clearly realize the importance of keeping their guest happy. Stayed on the 22nd floor on the east side and had a wonderful city view and watched the fireworks in the comfort of our room then..."
"972","rn213799172","When making a reservation on line, you never know how much of it will be read & honored. I am extremely please to say the JW did it all. My husband & I were celebrating our wedding anniversary & found a great rate for the night of July 4th. We asked for a room on a high floor with a..."
"973","rn213555729","I stayed at the JW Marriott, Indianapolis, IN, June 30 - July 2. I went to the front desk the evening prior to check out and found lots of charges on my bill that should not have been there. When I tried explaining to the front desk manager, David, that the $14.95 per day internet stated that local and long..."
"974","rn213538270","I was in Indianapolis for a conference starting June 17th. I called the hotel ahead and asked if they had an Executive Lounge because I am a Gold Elite member. I was told no. I also had to book two reservations - one for the night prior to pre-session training under the normal room rate and then the rest of..."
"975","rn212959505","This was my 2nd stay at the JW Marriott, and it won't be my last! Although we live only 40 minutes north of the hotel, we've stayed here for the Vintage Indiana wine fest package for the past 2 years.
As soon as you pull into the drive, their top-notch service begins! From the valet staff to check-in, I was..."
"976","rn212828624","Stayed at the JW Marriott for a business/fun trip. Arrived really early and to my surprise my room was ready by 10 am. Was so happy with the whole adventure getting to the destination. I was on a low floor room. But was a club floor guest. It was a but of a pain to go down to the 4th..."
"977","rn212681894","Our friends got married downtown Indy in April at a different hotel but chose to stay at the JW because we are Platinum Rewards members with Marriott.
Before check-in we received an e-mail letting us know we could upgrade to a corner room for an extra fee. I responded to the e-mail that we would like the upgrade. When we..."
"978","rn212630431","Not as nice as we had anticipated. Did not accommodate simple ,but important requests made weeks before during reservation process. In fact tried to say that we didn't actually have written request, but I was able to show guaranteed confirmation they had sent to my phone. Pool was fun for my little boy although very small and room was stuffy...."
"979","rn211757786","We stayed here for 4 nights. We truly enjoyed our stay. It's in a great location downtown. The hotel is across the street from Victory Field (baseball) and just a few blocks from Lucas Oil Stadium. There are several restaurants within walking distance, a museum, the convention center, a mall and much more. The hotel was very clean. The staff..."
"980","rn211716439","My wife and I used to travel extensively with Marriott, but I'm convinced this will be our last Marriott stay when we have a choice. For the price, there are FAR better options that will give you more amenities. Our room didn't have a microwave or refrigerator. That is almost standard in the Hilton Garden Inn, HomeWood Suites, and even..."
"981","rn211661079","This is by far the best hotel in Indianapolis, hands down! I live here and anytime I have a special event, I have the JW Marriott booked. All the rooms are unique and the views are unbeatable. I have stayed in several hotels in Vegas and the Marriott is better than most Vegas hotels. Osteria Pronto, the Italian restaurant downstairs,..."
"982","rn211526086","I met up with some colleagues here, had a quick snack a two business meetings....I thought it was very nice. Plenty of staff, everyone was professional and very willing to help at a moments notice. If staying in Indy near downtown, give this place a try! Walking distance to a lot of stuff -"
"983","rn211403382","I recently spent 5 nights at this hotel in Indy and it was a very favorable surprise. The hotel is in a great location with a short walk from the core of downtown and close to park, zoo and athletic facilities. Enclosed skywalks take you directly to the convention center. The hotel is new but very well maintained with beautiful,..."
"984","rn211290820","one of the newer properties in town. great location in downtown. staff is well trained and very friendly and helpful. had a room on a high floor and the views are the best in town. everything you need is here. good restaurants, bar, very large exercise room. rooms are large, clean and make for a great work space. highly recommend."
"985","rn211161762","We recently stayed one night at the JW Marriott and loved it. It's in a great location and walking to distance to many attractions, shopping and dining in the downtown area.
We had a high floor room with views of Lucas Oil Stadium and the city skyline. Our room was spacious, quiet and clean with very comfortable beds, in room..."
"986","rn211153796","Room 1709. Perfect view of the city, sunrise, thunderstorms... Far from elevator.
BIG PLUS: the Air Conditioning units are QUIET!!!!!!!!!!! My two colleagues (in two other rooms) made the same comment! This is the first time I slept without ear plugs in a hotel, and that was amazing.
Funny things though: (1) ice machines all on 2nd floor. BUT you..."
"987","rn211070894","This is an exceptional hotel. Staff were awesome and attentive to my every need. Great restaurants within the hotel and beautiful rooms. I had a great view of the downtown area. This is the only hotel I'll ever stay in when I travel back to Indy."
"988","rn211046138","I was in Indy for a conference and really enjoyed staying at the JW. My room faced the West and White River State Park. The floor-to-ceiling windows made for great sunset and thunderstorm viewing. Everything was very peaceful and comfortable.
From here, you can easily walk to museums and the zoo, and the conference center is just across the street,..."
"989","rn211004941","The JW Marriott stands out like a landmark in the Indianapolis skyline. The hotel is gorgeous both inside and out. I was traveling here for a conference and was very impressed. The rooms are nicely decorated and very clean. The gym is huge and is really fabulous. They have just about any type of equipment you would want. The location..."
"990","rn210745207","Stayed here recently for a conference. Great location. Near all of the athletic venues, a few museums etc. actually there is a baseball stadium next door and from our room we had a clear view of the game. Restaurants were a little overpriced but really good. But if you want to be frugal there are cheaper options for food nearby...."
"991","rn210716136","Well appointed rooms, helpful staff and central location; especially if you are attending a conference or event at Lucas Oil. ON-site restaurants are good, there are better within walking distance. Definitely recommend for business travelers."
